mainid,type,isid,indate,inmonth,indays,title,chip,inreasoncode,inreason,class,classname,variety,color,area,sex,name,userTag,asylumnm,asylumtel,asylumaddr,note,photo,weburl,piclocalurl,endDay,createdate
14172,2,GAAAG1091012008,2020-10-12T00:00:00,2020-10,11,GAAAG1091012008,,13,動物救援,1,犬,混種狗,黑,芳苑鄉,母         ,GAAAG1091012008,GAAAG,彰化縣流浪狗中途之家,04-8590638,彰化縣員林市大峯里阿寶巷426號(大門入口請由彰化縣芬園鄉大彰路一段875巷進入走到底),,https://asms.coa.gov.tw/Amlapp/Upload/Pic/8b4e7a83-2cb6-4a5c-81fa-be4e00398721_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=179869&AcceptNum=GAAAG1091012008&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\GAAAG1091012008.jpg,2020/11/09,2020-10-23 15:29:53.920
14198,2,LAAAG1091012C1-2,2020-10-12T00:00:00,2020-10,11,LAAAG1091012C1-2,,138,政府捕捉,2,貓,混種貓,花,湖內區,公         ,LAAAG1091012C1-2,LAAAG,高雄市壽山動物保護教育園區,07-5519059,高雄市鼓山區萬壽路350號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/5499134c-efd2-4705-b049-5b418c39f42a_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=180572&AcceptNum=LAAAG1091012C1-2&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\LAAAG1091012C1-2.jpg,,2020-10-23 15:30:00.957
14223,2,EAAAG1091008008,2020-10-08T00:00:00,2020-10,15,EAAAG1091008008,900138001133418,14,拾獲送交,1,犬,混種狗,黃白,苗栗市,公         ,EAAAG1091008008,EAAAG,苗栗縣生態保育教育中心(動物收容所),037-558228,苗栗縣銅鑼鄉朝陽村6鄰朝北55-1號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/acdf6c95-8d6e-4e4e-a56b-910155769395_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=179496&AcceptNum=EAAAG1091008008&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\EAAAG1091008008.jpg,2020/11/10,2020-10-23 15:30:07.767
14250,2,PAAAG1091007018,2020-10-08T00:00:00,2020-10,15,PAAAG1091007018,990000002241772,138,政府捕捉,1,犬,混種狗,棕,馬公市,公         ,PAAAG1091007018,PAAAG,澎湖縣流浪動物收容中心,06-9213559,澎湖縣馬公市烏崁里260號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/8224383a-0425-481f-b38a-1338eedfd7bc_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=179612&AcceptNum=PAAAG1091007018&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\PAAAG1091007018.jpg,2020/11/10,2020-10-23 15:30:14.820
14289,2,GAAAG1091007003,2020-10-07T00:00:00,2020-10,16,GAAAG1091007003,,138,政府捕捉,1,犬,混種狗,咖啡,和美鎮,公         ,GAAAG1091007003,GAAAG,彰化縣流浪狗中途之家,04-8590638,彰化縣員林市大峯里阿寶巷426號(大門入口請由彰化縣芬園鄉大彰路一段875巷進入走到底),,https://asms.coa.gov.tw/Amlapp/Upload/Pic/88ca93c5-e419-437f-90fa-8d5cf41cda70_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=179275&AcceptNum=GAAAG1091007003&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\GAAAG1091007003.jpg,2020/11/10,2020-10-23 15:30:25.957
14315,2,EAAAG1091006002,2020-10-06T00:00:00,2020-10,17,EAAAG1091006002,900138001133411,138,政府捕捉,1,犬,混種狗,黑,頭份市,公         ,EAAAG1091006002,EAAAG,苗栗縣生態保育教育中心(動物收容所),037-558228,苗栗縣銅鑼鄉朝陽村6鄰朝北55-1號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/e99bcb55-97bc-409a-bbd8-225513290040_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=179139&AcceptNum=EAAAG1091006002&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\EAAAG1091006002.jpg,2020/11/10,2020-10-23 15:30:34.120
14341,2,LAABG109100601,2020-10-06T00:00:00,2020-10,17,LAABG109100601,,138,政府捕捉,1,犬,混種狗,黃,永安區,母         ,LAABG109100601,LAABG,高雄市燕巢動物保護關愛園區,07-6051002,高雄市燕巢區師大路98號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/6311965c-2fc2-479f-92d1-9b9485afed6c_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=179190&AcceptNum=LAABG109100601&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\LAABG109100601.jpg,2020/11/10,2020-10-23 15:30:40.650
14367,2,PAAAG1091005013,2020-10-05T00:00:00,2020-10,18,PAAAG1091005013,990000002241778,138,政府捕捉,1,犬,混種狗,黑,馬公市,母         ,PAAAG1091005013,PAAAG,澎湖縣流浪動物收容中心,06-9213559,澎湖縣馬公市烏崁里260號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/c16be767-2034-4c5a-b855-b1614c4ad558_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=179607&AcceptNum=PAAAG1091005013&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\PAAAG1091005013.jpg,2020/11/10,2020-10-23 15:30:58.777
14394,2,EAAAG1091005005,2020-10-05T00:00:00,2020-10,18,EAAAG1091005005,900138001133460,138,政府捕捉,1,犬,混種狗,黃,頭份市,母         ,EAAAG1091005005,EAAAG,苗栗縣生態保育教育中心(動物收容所),037-558228,苗栗縣銅鑼鄉朝陽村6鄰朝北55-1號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/588526c2-ec82-4aa3-a1bf-053bafafa6e3_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=178888&AcceptNum=EAAAG1091005005&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\EAAAG1091005005.jpg,2020/11/10,2020-10-23 15:31:05.210
14419,2,AAAEG1091005003,2020-10-05T00:00:00,2020-10,18,AAAEG1091005003,,15,不擬續養,1,犬,混種狗,黑,土城區,母         ,AAAEG1091005003,AAAEG,新北市中和區公立動物之家,02-86685547,新北市中和區興南路三段100號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/aa1b886d-c399-4ccb-9c31-e015583a92aa_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=179026&AcceptNum=AAAEG1091005003&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\AAAEG1091005003.jpg,2020/11/10,2020-10-23 15:31:11.410
14432,2,CAAAG1091004004,2020-10-04T00:00:00,2020-10,19,CAAAG1091004004,,13,動物救援,1,犬,混種狗,黑,八德區,母         ,CAAAG1091004004,CAAAG,桃園市動物保護教育園區,03-4861760,桃園市新屋區永興里3鄰藻礁路1668號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/6b887496-84a2-4e91-a831-78ab414198dd_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=178860&AcceptNum=CAAAG1091004004&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\CAAAG1091004004.jpg,2020/11/10,2020-10-23 15:31:15.047
14458,2,OAAAG1090930001,2020-09-30T00:00:00,2020-09,23,OAAAG1090930001,,138,政府捕捉,1,犬,混種狗,黑,新城鄉,公         ,OAAAG1090930001,OAAAG,花蓮縣流浪犬中途之家,038-421452,花蓮縣吉安鄉南濱路1段599號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/d04bbc77-961a-4df5-905e-13ac0bfdceb5_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=178708&AcceptNum=OAAAG1090930001&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\OAAAG1090930001.jpg,,2020-10-23 15:31:20.390
14484,2,CAAAG1090929016,2020-09-29T00:00:00,2020-09,24,CAAAG1090929016,990000000057052,14,拾獲送交,2,貓,混種貓,花,中壢區,母         ,CAAAG1090929016,CAAAG,桃園市動物保護教育園區,03-4861760,桃園市新屋區永興里3鄰藻礁路1668號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/e73d738a-e5b7-4dc4-ae40-5af404468bdd_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=178586&AcceptNum=CAAAG1090929016&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\CAAAG1090929016.jpg,2020/11/08,2020-10-23 15:31:26.557
14511,2,1091298,2020-09-26T00:00:00,2020-09,27,1091298,,138,政府捕捉,1,犬,混種狗,黃,大同鄉,公         ,1091298,BAAAG,宜蘭縣流浪動物中途之家,039602350 #620,宜蘭縣五結鄉成興村利寶路60號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/6a007be7-f8e2-4a0b-98f6-9c844823ce38_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=178330&AcceptNum=1091298&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\1091298.jpg,2020/11/10,2020-10-23 15:31:34.610
14537,2,DAAAG1090925010,2020-09-25T00:00:00,2020-09,28,DAAAG1090925010,,13,動物救援,2,貓,混種貓,黑,關西鎮,公         ,DAAAG1090925010,DAAAG,新竹縣公立動物收容所,03-5519548,新竹縣竹北市縣政五街192號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/c78c79f9-575c-43b2-89ea-1b489db931cc_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=178208&AcceptNum=DAAAG1090925010&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\DAAAG1090925010.jpg,2020/11/10,2020-10-23 15:31:43.190
14563,2,GAAAG1090924009,2020-09-24T00:00:00,2020-09,29,GAAAG1090924009,,138,政府捕捉,1,犬,混種狗,棕,北斗鎮,公         ,GAAAG1090924009,GAAAG,彰化縣流浪狗中途之家,04-8590638,彰化縣員林市大峯里阿寶巷426號(大門入口請由彰化縣芬園鄉大彰路一段875巷進入走到底),,https://asms.coa.gov.tw/Amlapp/Upload/Pic/f2e4a939-ffd1-4ba0-a84c-ea149385fa22_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=177975&AcceptNum=GAAAG1090924009&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\GAAAG1090924009.jpg,2020/11/10,2020-10-23 15:32:00.577
14601,2,S09C0923-01,2020-09-23T00:00:00,2020-09,30,S09C0923-01,,138,政府捕捉,2,貓,混種貓,虎斑,白河區,母         ,S09C0923-01,UAABG,臺南市動物之家善化站,06-5832399,臺南市善化區東昌里東勢寮1~19號,本站動物皆採現場互動面談後評估能否認養 不接受系統上的預約,https://asms.coa.gov.tw/Amlapp/images/defaultSmall.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=178123&AcceptNum=S09C0923-01&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\S09C0923-01.jpg,2020/11/10,2020-10-23 15:32:08.670
14627,2,EAAAG1090922002,2020-09-22T00:00:00,2020-09,31,EAAAG1090922002,900138001133478,138,政府捕捉,2,貓,混種貓,虎斑白,苑裡鎮,公         ,EAAAG1090922002,EAAAG,苗栗縣生態保育教育中心(動物收容所),037-558228,苗栗縣銅鑼鄉朝陽村6鄰朝北55-1號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/f332d0ab-9110-43b4-b78e-8bc1e0ff5d21_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=177589&AcceptNum=EAAAG1090922002&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\EAAAG1090922002.jpg,,2020-10-23 15:32:14.357
14653,2,LAABG109092105,2020-09-21T00:00:00,2020-09,32,LAABG109092105,,138,政府捕捉,1,犬,混種狗,黃,燕巢區,母         ,LAABG109092105,LAABG,高雄市燕巢動物保護關愛園區,07-6051002,高雄市燕巢區師大路98號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/f2700403-ac72-4d92-a895-4f7eddf422c4_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=177534&AcceptNum=LAABG109092105&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\LAABG109092105.jpg,2020/11/10,2020-10-23 15:32:20.030
14679,2,AAAEG1090919003,2020-09-19T00:00:00,2020-09,34,AAAEG1090919003,900073000320049,15,不擬續養,2,貓,混種貓,虎斑,中和區,母         ,AAAEG1090919003,AAAEG,新北市中和區公立動物之家,02-86685547,新北市中和區興南路三段100號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/de2a1d5e-dcd0-4396-931d-996d94c371af_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=177365&AcceptNum=AAAEG1090919003&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\AAAEG1090919003.jpg,2020/11/10,2020-10-23 15:32:26.157
14705,2,1091256,2020-09-17T00:00:00,2020-09,36,1091256,,13,動物救援,2,貓,混種貓,虎斑白,宜蘭市,母         ,1091256,BAAAG,宜蘭縣流浪動物中途之家,039602350 #620,宜蘭縣五結鄉成興村利寶路60號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/3a9ef34c-42d0-4bfb-bbe1-507298ae3f8b_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=177037&AcceptNum=1091256&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\1091256.jpg,,2020-10-23 15:32:32.400
14731,2,W090917-15,2020-09-17T00:00:00,2020-09,36,W090917-15,,138,政府捕捉,1,犬,混種狗,白,北區,公         ,W090917-15,UAAAG,臺南市動物之家灣裡站,06-2964439,臺南市南區省躬里14鄰萬年路580巷92號,本站動物皆採現場互動面談後評估能否認養，不接受系統上的預約,https://asms.coa.gov.tw/Amlapp/Upload/Pic/08d6e96c-8c54-4426-b190-b90b85b366d0_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=177168&AcceptNum=W090917-15&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\W090917-15.jpg,2020/11/10,2020-10-23 15:32:40.720
14745,2,AAACG1090916001,2020-09-16T00:00:00,2020-09,37,AAACG1090916001,,138,政府捕捉,1,犬,混種狗,黑,坪林區,母         ,AAACG1090916001,AAACG,新北市新店區公立動物之家,02-22159462,新北市新店區安泰路235號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/601b960e-8bf5-49b8-bb25-db61d1e5f4fc_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=176805&AcceptNum=AAACG1090916001&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\AAACG1090916001.jpg,2020/11/04,2020-10-23 15:32:43.690
14771,2,LAABG109091401,2020-09-14T00:00:00,2020-09,39,LAABG109091401,,138,政府捕捉,1,犬,混種狗,黑,路竹區,母         ,LAABG109091401,LAABG,高雄市燕巢動物保護關愛園區,07-6051002,高雄市燕巢區師大路98號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/fa6f2620-b4f9-4b10-abf0-ec4904985712_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=176562&AcceptNum=LAABG109091401&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\LAABG109091401.jpg,2020/11/10,2020-10-23 15:33:01.350
14797,2,GAAAG1090911005,2020-09-11T00:00:00,2020-09,42,GAAAG1090911005,,138,政府捕捉,1,犬,混種狗,黑黃,員林市,母         ,GAAAG1090911005,GAAAG,彰化縣流浪狗中途之家,04-8590638,彰化縣員林市大峯里阿寶巷426號(大門入口請由彰化縣芬園鄉大彰路一段875巷進入走到底),,https://asms.coa.gov.tw/Amlapp/Upload/Pic/d9393947-93e1-42de-bf54-6448e10f7bea_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=176319&AcceptNum=GAAAG1090911005&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\GAAAG1090911005.jpg,2020/11/10,2020-10-23 15:33:07.223
14824,2,LAABG109091123,2020-09-11T00:00:00,2020-09,42,LAABG109091123,,138,政府捕捉,1,犬,混種狗,花,燕巢區,母         ,LAABG109091123,LAABG,高雄市燕巢動物保護關愛園區,07-6051002,高雄市燕巢區師大路98號,三花,https://asms.coa.gov.tw/Amlapp/Upload/Pic/30bd2155-aa39-4468-8be7-003f5a6707d3_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=176357&AcceptNum=LAABG109091123&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\LAABG109091123.jpg,2020/11/10,2020-10-23 15:33:13.540
14849,2,S090910-09,2020-09-10T00:00:00,2020-09,43,S090910-09,992007300015657,138,政府捕捉,1,犬,混種狗,黑,麻豆區,母         ,S090910-09,UAABG,臺南市動物之家善化站,06-5832399,臺南市善化區東昌里東勢寮1~19號,本站動物皆採現場互動面談後評估能否認養 不接受系統上的預約,https://asms.coa.gov.tw/Amlapp/Upload/Pic/089484e6-65bb-4e7b-b1c1-5b90891c778d_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=176507&AcceptNum=S090910-09&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\S090910-09.jpg,,2020-10-23 15:33:18.993
14875,2,LAABG109090803,2020-09-08T00:00:00,2020-09,45,LAABG109090803,,138,政府捕捉,1,犬,混種狗,黑,彌陀區,母         ,LAABG109090803,LAABG,高雄市燕巢動物保護關愛園區,07-6051002,高雄市燕巢區師大路98號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/ad45ee99-1367-4d09-a768-c79d17f2695a_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=175826&AcceptNum=LAABG109090803&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\LAABG109090803.jpg,2020/11/10,2020-10-23 15:33:24.690
14914,2,CAAAG1090905004,2020-09-05T00:00:00,2020-09,48,CAAAG1090905004,,14,拾獲送交,1,犬,混種狗,黑,觀音區,母         ,CAAAG1090905004,CAAAG,桃園市動物保護教育園區,03-4861760,桃園市新屋區永興里3鄰藻礁路1668號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/e5c732dd-f9e8-4af7-9217-bb866259a420_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=175534&AcceptNum=CAAAG1090905004&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\CAAAG1090905004.jpg,2020/11/10,2020-10-23 15:33:34.007
14940,2,LAABG109090301,2020-09-03T00:00:00,2020-09,50,LAABG109090301,,138,政府捕捉,1,犬,混種狗,黃,彌陀區,母         ,LAABG109090301,LAABG,高雄市燕巢動物保護關愛園區,07-6051002,高雄市燕巢區師大路98號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/57d0b7c9-e3a5-4274-8555-342e4ef9db1b_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=175268&AcceptNum=LAABG109090301&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\LAABG109090301.jpg,2020/11/10,2020-10-23 15:33:39.670
14966,2,MAAAG1090902007,2020-09-02T00:00:00,2020-09,51,MAAAG1090902007,,13,動物救援,1,犬,法國鬥牛犬,白,鹽埔鄉,母         ,MAAAG1090902007,MAAAG,屏東縣公立犬貓中途之家,0905-981-077,屏東縣內埔鄉學府路1號(屏東科技大學內),此為代養(不在收容所內)  認養方式:請加理事長的line Id: @dogslover 並附上飼養環境(照片)飼養方式 理事長會親自篩選 請依照上述 否則一概不做回覆  ,https://asms.coa.gov.tw/Amlapp/Upload/Pic/a99f7f6c-fc4a-4070-9f33-d996d354a9c5_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=175200&AcceptNum=MAAAG1090902007&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\MAAAG1090902007.jpg,2020/11/10,2020-10-23 15:33:58.820
14992,2,DAAAG1090901009,2020-09-01T00:00:00,2020-09,52,DAAAG1090901009,,13,動物救援,1,犬,混種狗,黑,竹北市,公         ,DAAAG1090901009,DAAAG,新竹縣公立動物收容所,03-5519548,新竹縣竹北市縣政五街192號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/bad67f9f-f0d4-4936-94f8-6361000d28f3_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=174984&AcceptNum=DAAAG1090901009&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\DAAAG1090901009.jpg,2020/11/10,2020-10-23 15:34:04.367
15018,2,109082810,2020-08-28T00:00:00,2020-08,56,109082810,900073000184665,13,動物救援,2,貓,混種,三花,北投區,母         ,109082810,VAAAG,臺北市動物之家,02-87913254,臺北市內湖區潭美街852號,似孕,https://asms.coa.gov.tw/Amlapp/Upload/Pic/62725_109082810_0_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=174588&AcceptNum=109082810&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\109082810.jpg,2020/11/10,2020-10-23 15:34:09.387
15044,2,AAAHG1090817005,2020-08-17T00:00:00,2020-08,67,AAAHG1090817005,,138,政府捕捉,2,貓,混種貓,虎斑,五股區,公         ,AAAHG1090817005,AAAHG,新北市五股區公立動物之家,02-82925265,新北市五股區外寮路9-9號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/e9a96ef4-bde7-444f-b8a2-6bd0d438b86c_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=173095&AcceptNum=AAAHG1090817005&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\AAAHG1090817005.jpg,2020/11/10,2020-10-23 15:34:37.960
15057,2,LAABG109081713,2020-08-17T00:00:00,2020-08,67,LAABG109081713,,138,政府捕捉,1,犬,混種狗,虎斑,美濃區,母         ,LAABG109081713,LAABG,高雄市燕巢動物保護關愛園區,07-6051002,高雄市燕巢區師大路98號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/ce698d4a-7ff3-4c41-b5d7-cc355095bab0_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=173172&AcceptNum=LAABG109081713&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\LAABG109081713.jpg,2020/11/10,2020-10-23 15:34:40.573
15083,2,LAABG109081313,2020-08-13T00:00:00,2020-08,71,LAABG109081313,,138,政府捕捉,1,犬,混種狗,黑,梓官區,公         ,LAABG109081313,LAABG,高雄市燕巢動物保護關愛園區,07-6051002,高雄市燕巢區師大路98號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/91662a75-c9d4-4b73-a6e5-8c96cad8a317_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=172852&AcceptNum=LAABG109081313&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\LAABG109081313.jpg,2020/11/10,2020-10-23 15:34:47.490
15109,2,PAAAG1090812010,2020-08-12T00:00:00,2020-08,72,PAAAG1090812010,,138,政府捕捉,1,犬,混種狗,黑,馬公市,公         ,PAAAG1090812010,PAAAG,澎湖縣流浪動物收容中心,06-9213559,澎湖縣馬公市烏崁里260號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/d6aec6db-af89-4565-8add-a682817df76d_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=173149&AcceptNum=PAAAG1090812010&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\PAAAG1090812010.jpg,2020/11/10,2020-10-23 15:34:53.133
